price,rating,category,label
26.791305299743225,4.661260261274377,B,3
90.330309864098,4.833655127811683,C,2
58.540801772408564,1.3357562411526511,C,6
82.66961396476563,3.130506577631042,B,2
90.64821699311439,2.3005584253474765,A,7
38.62031274746775,2.370137138651512,C,3
19.90467320749091,2.8028002455019387,A,8
30.51416462877475,1.5002638610182029,C,0
48.43970097636307,1.7230807951356506,C,0
83.62132893302439,3.309474640511779,C,6
87.46575249307091,1.0750236377499531,B,0
10.625691747807164,3.399204088056803,C,1
55.967257231980916,2.2756687511466773,A,7
47.56699028339011,4.328825659216006,C,6
29.98970294236572,3.400026030914735,B,8
20.787883060031454,3.8323648028486876,C,1
40.385365426326516,1.4577007249517813,A,7
94.86187335212672,2.0634494587267542,B,9
39.088263881867974,4.986678435888146,B,9
56.691155956902946,2.734608987636895,B,3
73.27170630056601,2.4354608212968385,A,3
42.726664214136456,4.495421435909097,A,2
97.46038744488646,1.1322984354525394,C,0
96.62025654479001,3.139093446704478,A,9
32.66040662428277,1.8410288551436973,C,1
54.75236553031469,2.472611165815053,B,7
37.07904788350927,1.799108287481312,A,1
35.63564449397208,1.151291038194831,C,0
13.319825261907951,2.6660485358742267,B,6
64.86079005819072,4.156812084780358,C,7
55.24111209059753,4.807817730507564,A,5
14.633087612499041,3.4954118984400493,C,1
35.07818178129503,2.555348369410886,C,8
91.74392973699884,4.079421094189209,B,9
31.560570160027517,3.0208959337168837,B,9
23.04053848821008,2.4704811195626464,C,7
54.05074842498067,1.7163587702118988,A,7
98.70854086995406,4.184519937348229,B,0
31.784974436035036,3.0017031620680665,A,0
70.49219926652907,4.855214965244252,C,6
78.54576537958458,4.207638401394879,C,5
31.38737895931597,2.680064476569108,C,2
75.53947137506736,3.963400163469829,A,7
43.10048194473279,2.813565971408284,A,2
66.90752475342215,1.3194629136570586,A,8
67.01767396848052,3.066724206232875,A,8
58.21972156672826,4.462914478136598,B,0
18.12607930489675,4.421765274068065,A,1
85.17722460303142,3.2998676545598986,A,8
38.870205847456226,2.5200941456594,C,4
26.786665935986882,1.0404024092414872,C,8
13.669762739928753,2.245639115758051,B,3
63.18036488694176,4.959234309230936,B,3
70.98079256580542,3.9059641331719774,B,6
11.492904603507053,3.8703542553002515,C,8
56.088375246935286,4.044333561327044,C,7
30.384619767814417,3.4804535333677773,A,8
68.06555113685049,3.343434628700032,C,0
25.69297861044923,2.814477021449658,C,3
72.18439642922193,2.775735974678748,A,1
44.806181167048365,4.483393821748795,B,6
94.30569898630611,2.573825046787122,C,2
22.376884973139394,4.361167136270886,B,8
40.695971594523265,4.350937702499748,B,4
20.212616911653015,4.083592797366045,C,1
93.22242564507064,1.1505695994537848,A,4
88.9605418042883,1.5918889776144791,B,6
33.21474649436401,2.25882056874606,B,4
69.39856414307611,4.390133369037927,A,3
83.54999801810942,4.493037525424663,A,6
59.96807304395161,1.1662291774219686,C,5
57.66855205204058,2.2988982125143953,C,9
31.76670618104065,4.401536818552282,B,3
18.379249102530927,1.998772996140953,A,6
90.74941821579941,4.904013226388527,C,0
91.03762514469975,2.9572150663041095,B,3
66.97913115459411,4.749250757593639,B,0
40.51268119438306,2.7153055774610517,C,7
41.428861715139476,2.2951957083505197,C,3
75.33601109832155,2.449640700835411,B,0
90.73992339573194,4.5372023301226925,C,7
89.83777818386056,2.3227575451533307,A,5
80.18879912718614,3.6773848858388414,C,1
67.78284815388591,2.8793707284983383,B,1
17.572596849554394,4.76668475490739,A,7
24.54658426851524,1.637453888284564,C,0
90.86987696743714,2.7146273204073688,B,5
64.57861536936309,1.4985352476124878,B,4
10.827734645496669,3.3125573678407565,A,0
19.132438857942887,2.6115967653523096,A,7
69.71515921972502,1.2437489299376665,C,2
10.455542546159682,4.3993524390670125,C,0
24.472724627574877,2.5020591314657556,A,6
59.38604104299275,2.9745229638018555,A,3
72.27056779234239,2.6300533419343135,A,4
68.67651335523405,2.9546107137998647,C,3
30.18423785145038,1.0653007906724032,B,1
74.09612992127823,4.2618381172319,A,8
31.352417874712007,2.3292320477845747,A,1
39.285972834334096,3.897847057704574,C,6
77.18422646062217,1.259547181524527,A,0
68.46696091424931,3.0953010099923652,C,8
86.43010694447601,4.6351678882829495,A,6
69.18516030703091,2.59299214201475,A,6
61.147774300192445,1.7890360403361223,C,7
18.430729104528325,1.396324628460389,C,0
43.09442227534902,4.43635185395237,A,1
33.86821309135529,1.9552249094384697,A,0
31.95906790411752,4.900284445994605,B,2
97.57094992772011,1.991291133311631,C,5
45.378795220008435,2.923963982971199,C,7
90.2841899659402,2.8319765271966677,C,8
66.80247633975367,1.2480384774660296,C,7
81.53301731874836,3.1273576792697915,C,2
55.23733837946729,3.690563918754148,B,0
61.92134961637232,3.968542653164874,C,6
54.32659244369775,3.0903670252437165,B,1
27.571868901824004,4.25034066048541,A,6
75.02069037353547,4.008390007375669,C,4
35.26951261967702,1.7758972483488837,B,1
12.188436978830845,2.6064067275940275,B,4
68.09250663164511,1.5703274048348428,A,1
25.939961146634403,1.5336946150836859,B,3
94.64127259176229,3.8485094184928466,C,5
95.85357193023286,3.1218365295103396,A,9
92.33779511984037,3.40379923391241,A,8
43.31428302299,3.9287371330903564,A,7
11.391095487598069,2.108939728646987,A,4
93.54867063289528,2.6054478346106227,A,2
48.53657334855829,3.427212355934483,A,1
96.99893371393026,1.3865159256734447,B,1
96.72579793803276,4.332216324781028,C,7
86.7708509920624,2.373798496755504,B,7
36.50040028626271,3.635011936139358,C,0
44.658795574173276,4.982259607427263,C,1
86.60230043651713,2.901449781509262,A,3
38.522980464064986,1.8601937971563953,C,9
25.254347201748324,1.8657335951273915,C,3
60.11211362125152,1.2415048647439217,B,2
94.25392967447029,4.06832920398584,C,5
72.64268170074757,2.1737253603681093,C,1
61.30550530804285,1.6909030501443296,A,0
18.74588443936917,3.8547841352620864,B,7
65.35065040292528,2.2365465656565364,C,4
99.10484650938369,3.401875790657556,C,4
22.60756137128716,2.6713048553413556,C,2
56.64966871273631,2.33661091871908,A,2
88.96357647351599,2.957718382155839,C,2
76.6691755978784,2.2551729574887887,C,6
72.73141668957412,4.482259676570068,A,5
73.22356755883983,1.2921612177004964,C,0
42.35420360977797,1.1206144997876182,B,7
36.4232659838044,2.625572109534078,C,7
82.84250399306623,1.6913745399559295,C,9
82.91020552112627,3.9749058200915,A,1
88.03650867220934,2.413735642892583,A,9
92.19164973008242,2.0457508486483755,B,5
56.020815897484404,2.437525852811318,B,1
55.136466521847964,1.8779357252401043,C,8
81.84656610700976,2.198609915999381,B,2
68.49675376999886,3.271941141481506,B,3
73.17701895319331,4.456130183833684,B,5
81.6213402492491,2.4834774356671225,B,5
90.10048076358096,2.2826871089765213,A,9
40.41956411663823,4.127159514579626,C,3
43.802465737594964,1.0897055342318245,B,6
18.45837458567821,2.2083053016472936,A,4
62.045212689655656,2.808683274176935,B,1
13.234804641706788,3.402646707396434,A,0
51.90382163192142,1.6242461191147748,C,8
58.838017123681894,2.731417592221165,B,2
35.7887126915456,3.265201867527618,A,4
63.174993451210966,3.041001833894409,B,0
12.745022494514448,3.298204312186278,A,8
13.361336987429297,3.649593069846088,B,3
84.03405045936924,2.517490676526087,C,4
42.41715772701366,1.2545429671039705,B,6
21.435446138669633,1.2222251292250137,A,7
57.001893404932396,4.434858588079291,C,6
79.29941977887498,3.709676867314181,A,2
29.423892474715885,4.056738730069015,C,7
66.06014282371002,4.715218479720809,A,7
17.68127184943912,4.0021776132225515,C,6
14.651354905174692,3.769205073658251,B,5
57.82191684113332,3.6230341556256054,C,6
58.657160944909585,2.0342935387032433,A,3
67.3686911348386,4.82917628699023,B,6
75.34822003503955,3.168177232263878,B,3
97.82668715162812,1.8882955784744286,B,0
56.46703134710758,1.8393048442912123,A,1
39.06608256471213,4.26106364597616,B,8
81.56675752918333,2.000834405825119,C,2
34.374902613586684,1.1657055915033672,B,1
49.507427863507246,2.713649091338588,C,9
17.061074320803936,4.269401818931511,C,3
12.281566907391177,2.6577585647440376,C,1
96.63835732101326,4.214190310407737,A,9
85.23821084609853,4.308843903046801,C,5
72.63767854843282,4.430828651157629,B,8
46.80576499728429,3.3555993630640826,A,9
25.596488806376122,3.797883080689703,C,9
24.079333840397744,2.0474362433463034,B,9
32.52186083481358,1.398791772065572,B,9
59.43039982355084,3.1311220967203384,C,1
74.31363304300561,1.042327570391977,B,6
69.41776390459582,2.862951403809467,C,8
35.19405072513486,1.4083744802783031,C,6
95.93787525968747,1.433681199220258,C,9
76.41072250261917,4.483133663541796,B,8
59.891864726026064,3.562072769224142,A,1
65.05486716109169,3.5809371945921913,C,1
47.764005618501095,2.6179067019566418,C,1
32.29578905510417,2.653017295750053,A,8
42.03754107861354,2.2124307712372437,B,2
78.20614994179321,2.73743413316832,A,2
11.295413976678027,3.3485002456274278,B,5
20.446537645622463,1.7463562308259184,B,6
14.140237781957747,2.0467337876716893,C,2
13.665592208707313,2.9790157447128056,B,8
86.99145256099065,2.539121208102077,C,2
73.32920734420213,4.277946053960214,B,1
52.67564461785927,4.286748108307253,A,6
18.805074458590134,2.3439681633239196,B,7
54.24542876051491,2.8031811200526375,A,6
52.61245937025091,4.906349992228735,B,4
25.58816829190137,4.309904333144256,A,6
49.04664843141757,1.8626416658942833,B,8
45.86542609576361,2.1209159088829246,B,2
65.42650882469948,1.3339213529665463,C,2
67.15842857808795,3.7112925704693196,A,4
14.077360879484006,2.267581200137296,A,9
43.71513531638241,3.146380748479667,B,8
66.32739241428128,4.072569127673523,C,1
55.28226327220789,4.344140269518755,A,8
87.08408570694901,2.3014573762943424,B,6
69.28242684570506,1.9489877482976548,A,0
24.664098437328672,4.394145490447442,B,3
16.351187266038686,2.5250832463717514,C,0
67.8177350385684,4.287992561516782,A,0
12.386017948745963,1.5990526025658722,C,0
62.7198023146117,4.647637641504099,A,8
94.62072172824618,2.932502628511737,C,5
61.792676008829105,1.6805335600072797,C,0
44.935293358586975,3.1402726010498174,C,6
67.89593965981179,4.4800639277170475,B,5
51.2427601442365,2.5573002750363636,C,4
59.105511038434145,1.712246027858265,B,2
94.73183278988726,3.3062246606471897,B,9
44.74923740206968,4.337868446330396,A,8
96.50715074415228,1.4854151041426067,C,6
91.48155777604573,1.165633230610446,B,3
27.62120213103668,1.2251739743273746,A,8
16.24251707876489,1.9219548788018237,C,0
19.070020123968398,1.0292080050940973,B,9
11.639964308639476,2.7146910776051514,A,7
18.499866468033556,3.7909978156836677,A,1
71.47060960747211,3.841832757085128,B,2
16.40697836142061,3.546846092964426,B,0
38.70780672643852,2.1848005383800273,C,7
86.03877798725091,3.9437508228336706,A,2
12.094474216224327,3.3059502704997596,B,4
83.30216343300422,4.444716787069462,B,8
35.36692972960599,2.912022062077113,B,4
20.634834485949064,1.7205892396622522,A,6
72.70634488277355,3.538611332136695,A,4
66.60485621018955,1.6031369174162298,B,6
88.97248121743476,4.852579378432877,A,8
76.15639394234972,3.8131407590694555,B,0
82.31328373463637,4.02528754968979,B,7
35.38311153141758,3.717073769869632,C,6
25.969558940175055,1.3902382796942692,C,3
77.55532764767725,2.8611992778202997,B,4
82.61512653405376,3.605660971649542,B,3
99.1454627800606,1.9174234923398377,B,7
47.135590922028385,3.7180084276378285,B,2
43.481627721350485,4.2795419009547135,A,1
79.87716646677971,2.0997199176731804,B,4
40.672318622771606,1.7984132010630312,A,9
93.76815930432082,4.532639911739556,A,5
87.25714766587106,1.0207779710582687,B,5
48.609462463751655,2.0229881936397147,B,5
77.57839610123476,2.6269215925836646,A,5
77.90885866762142,3.6890388751475918,B,3
19.281148195233936,4.988253977838688,A,4
91.229761601161,2.483273579610703,A,1
55.472713520307146,4.795234904158077,C,3
84.38117194969675,2.4670971286329033,B,4
38.804464092755055,3.782117026736084,A,4
90.59709056465805,1.6614680692978427,B,1
45.02815108607468,2.8416314343390194,C,7
10.975388633226853,4.485094074557041,B,6
91.48437787773373,2.279977520295237,A,1
18.21580091075202,1.4208103947229316,B,3
38.73822738313734,3.0908533434501195,C,7
95.50557703457244,2.758138745136043,A,8
95.55464322438004,1.9181585204780656,B,3
61.60940993109575,4.62246090458866,C,3
66.86534909528194,3.4067469527210124,C,2
50.36009697804878,2.388694487333091,A,7
36.388969452825805,4.984524956215762,A,4
39.57980908329243,1.5502648131027739,B,0
70.52666104693346,4.391806050334778,C,2
77.7137076493912,1.9224997431353001,B,6
81.24211393532637,1.9580274316118471,C,9
81.06563285150985,2.9926487929621883,C,0
18.208549274382133,3.647767879270076,B,5
54.49782742323233,3.7618523900479572,C,3
15.180288401497986,1.0885105444107963,C,1
59.4575994091362,2.1474318127900287,A,8
49.73774512360393,3.6424163010942694,A,3
89.89337644824698,4.558939174751169,C,4
41.58235112968708,3.6795635536252105,C,9
20.536031478484528,2.0635252590142765,C,3
22.869251384755227,3.0310909959508705,B,3
78.5359568545725,3.5903056749816127,C,0
65.6396256984635,1.5413574035880986,B,2
19.101040851051124,3.179627613069238,A,1
17.569612550349767,2.8866649122106454,A,0
73.08722183132079,2.3465921389653883,C,6
16.548670572777418,3.494150673035143,B,4
83.96740533613206,3.5448651721218503,B,3
73.56180044408467,4.885879624161245,B,6
17.32139025777098,2.713220789651584,C,7
17.635394267667273,3.1250686219347785,A,4
98.7975620651058,1.6300103238826358,A,8
43.68437161805083,3.1934493555031653,C,4
43.357793236020186,1.1443437966994998,B,3
83.15196105317523,1.5995102978274645,A,4
95.25237196454728,1.684987213980322,C,4
98.74009574405838,3.5305564700176104,B,4
77.80403667330475,3.2691785629361734,B,2
43.86336269778242,4.192147827777767,C,5
17.51506450288019,2.857597727487187,B,3
79.94322243346932,2.899424947466445,C,3
60.256382476222456,1.6462241284982055,B,4
48.17998083222786,3.9708057189192782,C,0
91.57189465852623,1.0146117026077417,C,7
20.00777340755362,2.6995634925853986,A,1
54.336259386177325,1.753300364545344,A,9
11.021828029067716,4.084039698167935,A,7
52.17945777947136,3.6935654427485,C,9
15.067294811365361,3.827074839348342,A,5
20.693612464126474,1.5943115427858818,B,0
20.577362209939437,3.675256294641243,A,5
68.42892719044572,3.763574839281574,B,9
77.1440391338881,1.010548338813544,B,1
62.503188858744366,2.2704034364459735,C,0
96.59552936270877,1.349152724969727,A,8
43.73835215713336,3.725576929645961,C,7
35.714087765367466,1.8484346792297397,C,0
88.17392153705143,2.058637260917287,A,6
30.123625466750738,1.3133163018806022,B,8
96.69002854965501,2.935226661087993,B,6
11.09390272208347,1.132131237969527,B,7
97.28909440368751,4.3823688515000425,A,8
13.884392075551851,1.1054641600651198,B,3
90.2028802328264,1.2465587767271367,C,8
57.49309981776699,3.5616265328699486,B,4
99.36683165073703,4.667734092101748,B,9
16.641690826185897,4.5684845385767865,B,7
59.846885596118874,1.3345220440554493,A,8
97.2372282057189,2.153786886556225,C,8
57.078805975313394,3.0841474274491145,C,8
66.64587743217362,1.106494954785866,A,9
72.61738200861555,3.11457046219393,B,7
50.90869582909959,2.7910625633758275,A,8
66.48022720756572,3.3536439822380837,B,0
62.58828807307902,4.681259534174412,B,1
91.10422094418901,2.0984772228458524,A,3
14.090174230731208,3.556386174074355,B,0
35.28668706330073,2.719329343892381,B,5
95.53703356689029,2.740514897286308,C,0
90.12374055018248,3.5890856090373915,A,2
51.009107750714165,4.805345580720939,B,5
65.8119338021383,4.452126022663352,A,4
34.96430646830194,3.558089781916673,C,0
26.930904375138518,2.846152355783612,C,6
51.7328564445984,2.6959684036473086,B,8
41.80170052234475,4.14853164384216,B,7
62.529050066578485,1.872882734973646,A,9
16.996117326848633,3.3506661766498365,C,5
97.69553268995499,3.0198150729458844,B,4
98.75896700316426,3.5974142428020293,B,5
72.83455426177707,1.7496841113992065,C,4
58.24867297097084,3.783028895218121,B,2
37.8574854657695,3.507999176815539,C,6
83.24155177362537,1.7205844858785064,C,9
71.62580552984913,2.798486757164116,A,0
24.63552454104022,3.7144774193733694,B,6
91.98344660444582,4.606417077769585,B,6
84.0283518630852,1.4883985128451616,B,1
95.48199219627317,1.034957672994424,A,4
75.3147557549524,1.660616632300671,B,1
65.20736763422109,4.957094938075267,B,5
47.6418732661557,4.073481030447258,C,8
93.94556350186119,3.4574760753774108,C,6
87.94575005503675,1.5320522685975035,C,3
14.069680309557047,2.6641833970459037,A,9
12.37302770475268,3.860955472586874,C,9
43.881703019024464,4.583536648945513,A,0
82.94979977036496,2.5272930190369665,C,6
98.854851638345,4.998759509544159,C,6
23.537520199317537,1.5589456493155618,A,9
63.47176438169216,2.5477436840715795,C,2
44.28017709679194,4.501589835465215,A,2
97.29229580331429,3.5996624377933104,A,8
85.79070308221378,4.243677972029451,B,8
85.44958342400241,4.631196555091535,A,2
52.18238438154732,3.0292655820267567,C,8
47.33375521038987,1.938988603548173,A,8
34.60663647376356,3.774827620249775,A,4
15.073794698583441,3.253918738837429,A,5
87.82501386295479,4.090596819026851,A,4
83.16109082170698,3.046855018251065,B,7
99.97459059575175,4.24444547284502,C,8
99.69731533665149,4.6080699038503905,A,1
59.988853504236474,3.9983321066095896,A,8
79.20886736624594,3.9746206155704167,B,7
95.02891568941853,3.3487573649639506,B,5
86.46826516096704,2.8865680484641505,A,5
32.26132915688779,4.890350627239555,C,6
50.54897217790842,3.5804501284691566,B,6
21.62434736363455,4.361426008901448,A,7
95.86459245328501,3.021636114174306,B,2
64.5557171005792,3.2194314317768833,A,3
30.577852495311646,3.6515560944486354,A,7
70.4530615965271,3.914209474601355,A,9
65.63154164121062,2.7934229661465237,A,6
42.23464462295564,2.425259713333463,C,8
20.220183297966614,1.9576796898533932,C,7
70.44158760335196,2.694581691420879,A,5
56.827693081341394,1.8449516422291055,A,0
79.50865525620753,2.6670465831140713,A,9
56.814715100079404,4.498637891302048,A,4
86.69633502866861,4.908280726355255,B,3
59.6716154897037,3.3084078825661845,A,7
60.484417438184764,1.5840215211152215,A,2
88.89882423925106,2.7102223242566237,C,9
46.31345795911573,3.408306042550267,A,8
22.061370560557666,2.483087019752157,A,6
12.590440868200508,1.82062469490995,B,4
77.9623530106257,1.9072970825886335,B,1
65.82785962181183,2.895715556058115,B,4
73.36717912893012,1.8657147834930892,B,7
29.166774535801967,1.9980907673673491,C,8
22.27343280280928,4.492336732008745,B,0
11.309019910109374,4.116241274266198,A,8
41.55288029259373,1.2212519317556767,A,7
63.09259181691698,2.2807069202314523,C,9
45.30196405897591,3.1277326084357893,B,0
49.37274298213561,1.2424345580878216,C,3
91.37428250443736,3.7326850517051415,B,3
41.34299203209703,2.5377805921730556,A,0
56.25905402438297,2.5887139232419956,A,7
80.52877114670288,2.0613094664266165,A,0
45.68885040891431,2.335715975205122,A,1
65.98780302050861,4.446759588725307,A,2
87.61273378720706,4.1544119015659895,A,6
95.45685612918778,4.743087584806794,A,8
23.236613283613416,3.795989524941009,C,2
93.3928862645345,3.311487050696946,A,3
54.29046637715844,2.0370251464502216,B,0
33.24199494690625,3.6674212819298937,B,8
51.322218061443515,4.624632353510807,C,1
98.20293177569293,1.276662390257735,B,0
54.33562845935826,2.772280925551681,C,1
39.587644925875736,1.5974428518224109,B,7
67.00607688850532,4.242465924001223,A,4
31.613105690037376,3.456392970661178,A,6
16.827699529779753,4.518597268076077,B,9
21.59917497195843,1.2524004900666306,A,8
21.524125506199518,4.6229227164563955,C,8
23.67124241610649,1.2687864740791217,C,3
22.49444553844691,2.1504232033778226,A,5
67.67872703228932,1.624662988520015,B,5
26.369207595923033,1.5815426563505275,A,4
41.11005549914769,1.6866795919160187,C,4
90.71095689154106,2.920871487082176,B,9
52.65654762365851,4.1374491511938345,A,8
70.08019646689245,4.593109100188785,C,9
25.508788408146685,3.267509433792325,B,6
27.30601169278037,1.6310062290964873,C,8
13.678175463983099,1.3167626901367404,C,9
25.204155676494807,2.976518478313064,B,9
35.073130512876276,4.061520939268059,B,7
25.93094358490721,3.4806442094158254,A,1
17.983228038135003,3.331126334872006,B,1
20.857228399054073,1.192620857001344,B,2
51.47008912294532,2.646181553723284,A,2
28.570034656521326,3.2015354765495707,B,9
42.78428749432679,3.3931662347284646,A,1
55.30755437693712,1.0192322487482435,B,2
72.13553457664287,1.7982199058826485,B,6
13.538092585698905,4.799144043755043,C,7
81.94693590181384,3.034575353115227,B,3
66.51103505418169,3.814568807804553,A,3
17.35831287539847,2.2327469287853896,A,3
88.62207616960995,3.341487972074124,A,1
92.87851604786319,2.425869106355401,A,2
15.497016386937737,2.1878355151478344,C,3
34.918988333248336,2.6455919222949387,A,4
82.55811518137551,2.839311716638689,A,4
77.34337213452925,2.324591548689987,C,0
26.60689174207396,2.0319584418776326,B,5
28.841439100303926,3.4952815071404633,B,0
43.34248925122438,2.5229299063380646,C,9
53.60706866719192,1.8073041223219635,C,8
65.64292943772664,4.033470832234139,A,5
43.202227561279514,3.8949663239827466,C,3
51.62812445198331,4.547263312741168,C,9
77.2723844320381,3.220076076475816,C,9
13.30148826015381,2.117748029647041,B,8
32.719324990961866,4.454830716213122,C,1
74.20146272960972,2.1212044823307967,A,6
90.56861539184794,3.6224024128610233,A,6
56.05096979040995,1.761572144090898,B,1
57.89021367387841,3.5166988611408496,A,2
19.645481020579844,4.363428757429421,A,3
50.26711301411092,3.15977640133966,A,4
57.935553980952086,2.8835500452472558,A,5
31.82234532712567,4.9738916978195,C,0
34.231890785444286,1.0898083649052017,B,8
43.95557467941604,2.326926322498897,A,8
11.806407799995373,4.674393431182031,C,6
38.987124902486045,3.5705707407445315,A,6
29.03032062968902,3.1683891016395878,A,7
39.47476169601232,3.550766834605542,B,6
20.778591863732608,2.287764601066842,C,5
90.14745526659054,1.2846725516960649,C,8
63.42332081986438,2.1005913406732515,A,2
71.11920872300406,2.345984398611387,C,5
81.02541147466044,2.9194605206458193,B,2
54.85979790361515,2.5755860572418654,C,6
17.82282592786813,3.0840088956116682,A,9
58.3395887636693,1.7843255329353598,A,4
62.815700621879124,1.7361938480703256,A,9
77.0895526765897,2.4068499105755166,B,5
48.84935916067114,2.8948605663098883,C,7
21.48222725160074,2.3669143703946434,B,8
35.539831521885205,3.3062489295444855,A,2
42.67740667587716,2.24002445435858,A,2
68.13255171984412,1.7086759777541798,B,7
61.37004742020207,4.451312440034043,C,5
42.048705330806165,1.8024083943042544,B,7
98.78637239136818,4.866565559234354,B,1
64.51973374211985,4.949616297004484,A,3
31.350411256239504,3.7872151820796454,A,9
19.160422535836336,3.008003976551349,A,4
23.75732252658988,4.181675325082514,C,6
32.136195554605735,4.492810862912623,A,0
24.46132359336001,3.838367188800643,B,3
26.79103216461752,1.4081790217466068,C,7
35.65856518244624,1.0119514776987018,B,2
25.603623576527934,1.7676052896422063,C,1
90.70888821637827,1.754127582420863,A,2
17.2210371095478,1.7300699865598115,C,5
57.20602506132292,3.0390892749189202,A,1
46.935714429069535,3.08033785458265,A,1
98.41407552177458,3.8920881868346884,C,0
20.08350119512471,1.805871251880844,A,9
45.80700391411675,1.370639832980019,A,3
97.2523389947832,3.664365270836211,A,9
87.89564133045822,2.935988091743586,C,2
83.5364863854352,3.6652826001746814,C,3
